well,fit_error_occured,term,estimate,std.error,statistic,p.value,conf.low,conf.high,est_error_occured,mu_type
A_4_Mu_0.5_Lag_6,FALSE,A,4.003635160127014,0.0032420442197368866,1234.9107195249594,8.465694502853775e-198,3.9972069585827525,4.010073672832653,FALSE,other
A_4_Mu_0.5_Lag_6,FALSE,Mu,0.5003191424747938,0.0012471067301284364,401.1839006139171,2.130591806031437e-152,0.49785524218338595,0.5028016891974635,FALSE,Mu_a
A_4_Mu_0.5_Lag_6,FALSE,Lag,5.987160431113402,0.013195710403514192,453.7202051296111,2.294394328121889e-157,5.960971928544995,6.013265396223127,FALSE,other
A_4_Mu_0.5_Lag_6,FALSE,C,-0.00448786588144262,0.002903220237724609,-1.5458234353450129,0.12554345076997495,-0.010254107253797906,0.0012688832086486298,FALSE,other
A_4_Mu_0.5_Lag_8,FALSE,A,4.000130084807197,0.0027697882392964768,1444.2006894444849,4.024716863943414e-204,3.9946378918811174,4.0056276194148825,FALSE,other
A_4_Mu_0.5_Lag_8,FALSE,Mu,0.5026348849336655,0.0012229014046357255,411.0183233319525,2.2433704767775156e-153,0.5002203521384739,0.505067169272068,FALSE,Mu_a
A_4_Mu_0.5_Lag_8,FALSE,Lag,8.011303104207075,0.01217393058913471,658.0703779728464,2.2252032756703237e-172,7.987182111101345,8.03536021890164,FALSE,other
A_4_Mu_0.5_Lag_8,FALSE,C,-0.002023838260647232,0.002390265935655362,-0.8467000388776142,0.3993358661142338,-0.006768640415491805,0.0027163782724081904,FALSE,other
A_4_Mu_0.5_Lag_10,FALSE,A,4.005605817043973,0.002967922877178245,1349.6327171588455,2.1873459844591368e-201,3.9997149222201,4.01150180759036,FALSE,other
A_4_Mu_0.5_Lag_10,FALSE,Mu,0.4993779169213856,0.0014082553331380733,354.6075098530614,2.0401302696348409e-147,0.4965926883472809,0.5021868844905277,FALSE,Mu_a
A_4_Mu_0.5_Lag_10,FALSE,Lag,9.998978746940852,0.013798982249709421,724.6171178422532,2.8664907932416917e-176,9.971543407728651,10.026334867684396,FALSE,other
A_4_Mu_0.5_Lag_10,FALSE,C,-0.0019755373716401265,0.00245994974044685,-0.8030803797159165,0.4239759878110064,-0.006861991984270199,0.002907016419995322,FALSE,other
A_4_Mu_0.6_Lag_0,FALSE,A,3.9810021468705203,0.01659464664554733,239.89677104325096,1.1924888234472677e-131,3.948683520936984,4.005297728579741,FALSE,other
A_4_Mu_0.6_Lag_0,FALSE,Mu,0.600498485790502,0.0017921997773050157,335.06224774421605,3.960690954395969e-145,0.5969509491512119,0.6040654869654108,FALSE,Mu_a
A_4_Mu_0.6_Lag_0,FALSE,Lag,0.029015723465703153,0.031594735270061514,0.9183721027470619,0.3607997925376165,NA,0.09086196747470017,FALSE,other
A_4_Mu_0.6_Lag_0,FALSE,C,0.01675950281266442,0.016362433594394325,1.0242671248124198,0.30836602052778544,-0.007270698778605134,0.048620239742825505,FALSE,other
A_4_Mu_0.6_Lag_2,FALSE,A,4.0038675184853805,0.00634349544438081,631.1768572376106,1.0771468650084859e-170,3.991350602600411,4.0165021303622375,FALSE,other
A_4_Mu_0.6_Lag_2,FALSE,Mu,0.6017344369185117,0.0017897614668852277,336.2092927197316,2.8830460743059508e-145,0.5982023669583135,0.605299422673493,FALSE,Mu_a
A_4_Mu_0.6_Lag_2,FALSE,Lag,2.0037481759906957,0.016989640160708232,117.93941231461416,4.503493672915348e-103,1.9699501838472675,NA,FALSE,other
A_4_Mu_0.6_Lag_2,FALSE,C,-0.004794372036723754,0.006097826693999101,-0.786242751280865,0.4337240893036657,-0.016941689042965717,0.007237384430521919,FALSE,other
A_4_Mu_0.6_Lag_6,FALSE,A,3.9949172632322747,0.0037220696463647553,1073.3053496551313,3.9093883966913815e-192,3.987529370064462,4.002316157624865,FALSE,other
A_4_Mu_0.6_Lag_6,FALSE,Mu,0.6011768855709116,0.0019280343419497286,311.8081833350387,3.1647918657336722e-142,0.5973604009242705,0.6050306740313276,FALSE,Mu_a
A_4_Mu_0.6_Lag_6,FALSE,Lag,6.001337863833244,0.013694167516983127,438.24043019705664,5.781725690873908e-156,5.9740609763870705,6.028514041421187,FALSE,other
A_4_Mu_0.6_Lag_6,FALSE,C,9.02664927643605e-4,0.0033640281630856685,0.2683285881933973,0.7890406950685395,-0.005783677091832571,0.007578738967316047,FALSE,other
A_4_Mu_0.6_Lag_8,FALSE,A,3.9991954584527365,0.0027953321489670667,1430.6691460370898,9.659034564222243e-204,3.993645032901296,4.004750459721798,FALSE,other
A_4_Mu_0.6_Lag_8,FALSE,Mu,0.6001199391302893,0.0016332504145194664,367.43902453369714,7.498902623097585e-149,0.5968961037679047,NA,FALSE,Mu_a
A_4_Mu_0.6_Lag_8,FALSE,Lag,7.994128744948082,0.011188946777798367,714.4665984836398,1.0642130610215364e-175,7.971856113209057,8.016339333056422,FALSE,other
A_4_Mu_0.6_Lag_8,FALSE,C,-3.466912008469215e-4,0.0024419896875200677,-0.14197078825463816,0.8874101837275234,-0.005200922764636853,0.004503489725910503,FALSE,other
A_4_Mu_0.6_Lag_10,FALSE,A,4.002744978938382,0.0028391953397742292,1409.8166909701526,3.783790227328683e-203,3.9971029777935745,4.008390790493576,FALSE,other
A_4_Mu_0.6_Lag_10,FALSE,Mu,0.5996119591458333,0.0018015011081389501,332.84018335423923,7.350141068551507e-145,0.596031367755348,0.6032252650885052,FALSE,Mu_a
A_4_Mu_0.6_Lag_10,FALSE,Lag,9.990783641889067,0.01205873700269059,828.5099542066375,1.1132488046798459e-181,9.96668132665622,10.01481434963319,FALSE,other
A_4_Mu_0.6_Lag_10,FALSE,C,-0.003055413244324009,0.002391355725227938,-1.2776908144992836,0.20453867570771592,-0.007808367621716898,0.0016944955448560408,FALSE,other
A_4_Mu_0.7_Lag_0,FALSE,A,3.995707808942097,0.019557294132050214,204.30780362371237,3.548272911243365e-125,3.9731291627715732,4.008809324975642,FALSE,other
A_4_Mu_0.7_Lag_0,FALSE,Mu,0.7000885882155368,0.002463589473140264,284.1742083445237,1.7563707124820492e-138,0.6952373142834112,0.7049692783375764,FALSE,Mu_a
A_4_Mu_0.7_Lag_0,FALSE,Lag,0,0.032038423666004096,0,1,NA,0.03472661774001831,FALSE,other
A_4_Mu_0.7_Lag_0,FALSE,C,0.00522920838480468,0.01933000446980785,0.27052287509671025,0.7873574788357953,-0.007816702986029055,0.027564296804295226,FALSE,other
A_4_Mu_0.7_Lag_2,FALSE,A,4.0054533414223386,0.006085423793793198,658.2045026194697,2.1834352269463195e-172,3.993380707875998,4.0176214634343435,FALSE,other
A_4_Mu_0.7_Lag_2,FALSE,Mu,0.6978909805614479,0.002190724825481214,318.56624457987294,4.3162620470615405e-143,0.6935627185786524,0.7022618401090186,FALSE,Mu_a
A_4_Mu_0.7_Lag_2,FALSE,Lag,1.9690363870507053,0.014696654873922207,133.97854164382468,3.4154701052599884e-108,1.939591860421681,1.9982297907026714,FALSE,other
A_4_Mu_0.7_Lag_2,FALSE,C,-0.005565555944258775,0.005868509232568069,-0.9483764485488044,0.34539574236163484,-0.017301971007915272,0.006076865479376872,FALSE,other
A_4_Mu_0.7_Lag_4,FALSE,A,4.003271394955689,0.003606494290491205,1110.0173943185262,1.713208218093233e-193,3.996106363454346,4.010450396776995,FALSE,other
A_4_Mu_0.7_Lag_4,FALSE,Mu,0.6957254007029336,0.0019205010082334688,362.26245012122206,2.8032641910354707e-148,0.6919281868501914,0.6995548062346683,FALSE,Mu_a
A_4_Mu_0.7_Lag_4,FALSE,Lag,3.9725463644535774,0.010728812980257529,370.2689544280063,3.6756087867980205e-149,3.9511289515883443,3.993887003877959,FALSE,other
A_4_Mu_0.7_Lag_4,FALSE,C,-0.0011819876600797287,0.0033797343670060676,-0.34972797614470236,0.7273335894018547,-0.007910630420189885,0.0055330844862907114,FALSE,other
A_4_Mu_0.7_Lag_6,FALSE,A,4.002361756745419,0.002896391375291343,1381.8442462192556,2.43960368659341e-202,3.99661979819814,4.008109126405306,FALSE,other
A_4_Mu_0.7_Lag_6,FALSE,Mu,0.7000633705720934,0.0019024096252061667,367.987714788936,6.527861413486553e-149,0.6963114795707293,0.7038460527965111,FALSE,Mu_a
A_4_Mu_0.7_Lag_6,FALSE,Lag,6.003347713166764,0.009784902609942537,613.5316775730299,1.503875403935982e-169,5.9839827070739116,6.02265683025664,FALSE,other
A_4_Mu_0.7_Lag_6,FALSE,C,-0.0013205440762794807,0.0026327794405988036,-0.5015779354381217,0.6171497588920121,-0.0065454092903211225,0.003899228706437204,FALSE,other
A_4_Mu_0.7_Lag_8,FALSE,A,3.998559435904004,0.0026526732425085388,1507.369762633376,7.511541623634758e-206,3.9932920068789657,4.003830284635929,FALSE,other
A_4_Mu_0.7_Lag_8,FALSE,Mu,0.6996639361303258,0.0019726569928408696,354.68099049633736,2.0012231781487152e-147,0.6957577959674764,0.7036034048677033,FALSE,Mu_a
A_4_Mu_0.7_Lag_8,FALSE,Lag,8.001244643740307,0.00979559611426648,816.8205947249246,4.172746416429616e-181,7.981738726338479,8.020696221176586,FALSE,other
A_4_Mu_0.7_Lag_8,FALSE,C,-5.754348138210644e-4,0.0023350890714044646,-0.24642949207713213,0.8058928892801005,-0.0052147919585388575,0.00406086597870454,FALSE,other
A_4_Mu_0.7_Lag_10,FALSE,A,3.995598827227595,0.002665034665712903,1499.2671122192562,1.2399757640972011e-205,3.9903086397649092,4.0008917495467395,FALSE,other
A_4_Mu_0.7_Lag_10,FALSE,Mu,0.6994149076562156,0.0021602289868840768,323.76887445856124,9.58085922468381e-144,0.6951516130708856,0.7037179470214303,FALSE,Mu_a
A_4_Mu_0.7_Lag_10,FALSE,Lag,10.015044953960885,0.01048998381624547,954.7245381304532,2.0906806583173124e-187,9.994199567607554,10.035830384656094,FALSE,other
A_4_Mu_0.7_Lag_10,FALSE,C,0.004222134489601124,0.0022661875806796695,1.8631001800543059,0.06560429045929905,-2.792508162421747e-4,0.008721265679602673,FALSE,other
A_4_Mu_0.8_Lag_0,FALSE,A,3.99619266001094,0.019806327553300224,201.76343389540054,1.1351195295881308e-124,3.9592996358060124,4.0096584687307315,FALSE,other
A_4_Mu_0.8_Lag_0,FALSE,Mu,0.7977143601984594,0.0028980000032680837,275.2637540713852,3.387019213174561e-137,0.7920271325841163,NA,FALSE,Mu_a
A_4_Mu_0.8_Lag_0,FALSE,Lag,0,0.02873379075482635,0,1,NA,0.053711675487938516,FALSE,other
A_4_Mu_0.8_Lag_0,FALSE,C,0.004473664151117098,0.019605321250982827,0.22818622015147189,0.8200024413339546,-0.008937394793572626,0.04098487366026699,FALSE,other
A_4_Mu_0.8_Lag_2,FALSE,A,4.0001174476955,0.005609051099274829,713.1540392300327,1.2626514254878421e-175,3.9890097950238483,4.011292224690626,FALSE,other
A_4_Mu_0.8_Lag_2,FALSE,Mu,0.7982282933927429,0.0025624900040990993,311.50493938155984,3.464233110363249e-142,0.7931692220112899,0.8033376278231528,FALSE,Mu_a
A_4_Mu_0.8_Lag_2,FALSE,Lag,1.9949378496940995,0.01245757937853434,160.13848188931294,2.2937852840292254e-115,1.9701060266074377,2.019592440740375,FALSE,other
A_4_Mu_0.8_Lag_2,FALSE,C,-1.7558294382860062e-4,0.00541766626925864,-0.032409331823354925,0.9742150755468044,-0.010971052087081434,0.010553742275985517,FALSE,other
A_4_Mu_0.8_Lag_4,FALSE,A,3.993048773966373,0.003932313848090618,1015.445086079598,6.762962357681238e-190,3.9852448111641516,4.000866963694394,FALSE,other
A_4_Mu_0.8_Lag_4,FALSE,Mu,0.7968141784949722,0.0026176729160263864,304.39791526915894,2.9571053983691746e-141,0.7916302725588703,0.8020503278861831,FALSE,Mu_a
A_4_Mu_0.8_Lag_4,FALSE,Lag,3.994998460691574,0.010833949294792047,368.74812240555684,5.3883171739621985e-149,3.973408887729677,4.016503646667454,FALSE,other
A_4_Mu_0.8_Lag_4,FALSE,C,0.006831007544807497,0.0036953221180105814,1.8485553699132047,0.06769952563301739,-5.153560412399123e-4,0.01416351787991149,FALSE,other
A_4_Mu_0.8_Lag_6,FALSE,A,3.992776443338065,0.003576941559921457,1116.2543129236194,1.017475498621822e-193,3.9856835124278907,3.9998764760268117,FALSE,other
A_4_Mu_0.8_Lag_6,FALSE,Mu,0.8047908190437019,0.002937262641492883,273.99348212002644,5.2048486117725605e-137,0.7990114707269618,0.81063407435655,FALSE,Mu_a
A_4_Mu_0.8_Lag_6,FALSE,Lag,6.021629895653869,0.011213211439741083,537.0120708071577,3.597732288201723e-164,5.999423338940824,6.043756188794453,FALSE,other
A_4_Mu_0.8_Lag_6,FALSE,C,0.004105748041492813,0.003264548793191633,1.2576770333638572,0.2116574674774062,-0.0023753588316574796,0.010580108869138648,FALSE,other
A_4_Mu_0.8_Lag_8,FALSE,A,3.9917664275533995,0.002801003015591053,1425.1203605759338,1.386371455895624e-203,3.9862068126797983,3.9973292514715704,FALSE,other
A_4_Mu_0.8_Lag_8,FALSE,Mu,0.8036199915280059,0.0025943192992204113,309.7614051475824,5.8356719910311915e-142,0.7984951365477281,0.8087950084911589,FALSE,Mu_a
A_4_Mu_0.8_Lag_8,FALSE,Lag,8.026900480288175,0.00963175473767489,833.3788285628495,6.456001736687551e-182,8.00776356562734,8.04597945056257,FALSE,other
A_4_Mu_0.8_Lag_8,FALSE,C,0.008607114866837441,0.0024784153381029734,3.4728298903385144,7.834708572528459e-4,0.003684940893143901,0.013526384773704719,FALSE,other
A_4_Mu_0.8_Lag_10,FALSE,A,3.994433913092871,0.0026272652326713034,1520.3771067420864,3.3784028556204183e-206,3.9892227821064843,3.999647289931767,FALSE,other
A_4_Mu_0.8_Lag_10,FALSE,Mu,0.7998940330187004,0.002624453669260743,304.78497006350847,2.627807050730706e-141,0.7947301778989566,0.805108864774521,FALSE,Mu_a
A_4_Mu_0.8_Lag_10,FALSE,Lag,10.005771409610452,0.009659156624449647,1035.8845806768925,1.0599838331822523e-190,9.986682045923525,10.024804203701686,FALSE,other
A_4_Mu_0.8_Lag_10,FALSE,C,0.00348774022173234,0.002249716070043008,1.5503023995670995,0.12446543570942993,-9.771545419944578e-4,0.007950752410661349,FALSE,other
A_4_Mu_0.9_Lag_0,FALSE,A,3.973970780113372,0.019938805357627397,199.3083692244966,3.5349777581526465e-124,3.9353273225384093,4.0010443072807265,FALSE,other
A_4_Mu_0.9_Lag_0,FALSE,Mu,0.893831415387055,0.00340979219286821,262.1366244126426,3.1687378492466e-135,0.8870943840685831,0.9006198689226222,FALSE,Mu_a
A_4_Mu_0.9_Lag_0,FALSE,Lag,0.019649578304839165,0.026219060215413464,0.7494386962537932,0.4554843885831422,NA,0.070753216627260307,FALSE,other
A_4_Mu_0.9_Lag_0,FALSE,C,0.025554398315614256,0.019755486402890887,1.2935342514206483,0.19902995366855453,-0.001327546628675051,0.06383814654082294,FALSE,other
A_4_Mu_0.9_Lag_2,FALSE,A,3.995480253352965,0.0058241362630216675,686.0210807087191,4.6521754773843555e-174,3.9839602239481637,4.007060735962457,FALSE,other
A_4_Mu_0.9_Lag_2,FALSE,Mu,0.9028250257562852,0.0032913698896791252,274.3006881685672,4.690331792395422e-137,0.8963136613630529,0.9094098468939635,FALSE,Mu_a
A_4_Mu_0.9_Lag_2,FALSE,Lag,2.0120783200445813,0.011990226720458278,167.80986439659898,2.999708130845167e-117,1.9882288548501506,2.035764314620857,FALSE,other
A_4_Mu_0.9_Lag_2,FALSE,C,0.005221904773177362,0.00563311541492203,0.9270012042261059,0.35632542316114,-0.005977994944173693,0.016362176261399655,FALSE,other
A_4_Mu_0.9_Lag_4,FALSE,A,3.999402870564292,0.0036737431806556863,1088.6451975258876,1.0446930895226267e-192,3.992119689065628,4.006696898483826,FALSE,other
A_4_Mu_0.9_Lag_4,FALSE,Mu,0.8963072303072749,0.0029379638416439347,305.07769278935274,2.403585059101966e-141,0.8905183123430663,0.9021533702019862,FALSE,Mu_a
A_4_Mu_0.9_Lag_4,FALSE,Lag,3.99492585671421,0.009448455669254575,422.8125734572436,1.6174905223293947e-154,3.976197655744248,4.01358455153822,FALSE,other
A_4_Mu_0.9_Lag_4,FALSE,C,-2.036684510044744e-4,0.0034597744783944214,-0.058867551129803956,0.9531839113210646,-0.0070737843599372255,0.0066558665137824505,FALSE,other
A_4_Mu_0.9_Lag_6,FALSE,A,3.997280387553072,0.003221784928710042,1240.703670792056,5.47836325113522e-198,3.990889283367328,4.003676523051943,FALSE,other
A_4_Mu_0.9_Lag_6,FALSE,Mu,0.9020087102400923,0.003152613270560651,286.11460805012786,9.334202051928236e-139,0.8957926519140187,0.9082904057353639,FALSE,Mu_a
A_4_Mu_0.9_Lag_6,FALSE,Lag,6.016445364722591,0.009481318639725022,634.557870412114,6.554639715190908e-171,5.99764652668721,6.035180573036258,FALSE,other
A_4_Mu_0.9_Lag_6,FALSE,C,0.0032644183877297427,0.0029490244666655332,1.1069485603219922,0.2711711570678677,-0.0025905756579282855,0.009114624440919546,FALSE,other
A_4_Mu_0.9_Lag_8,FALSE,A,4.001327035174621,0.0028748766406257527,1391.825645187921,1.2492213158024095e-202,3.9956198812536368,4.00703715785772,FALSE,other
A_4_Mu_0.9_Lag_8,FALSE,Mu,0.9043344275253964,0.0031828730976390463,284.1251912293339,1.7847426738565344e-138,0.898067404409472,0.9106677011817077,FALSE,Mu_a
A_4_Mu_0.9_Lag_8,FALSE,Lag,8.012691876780003,0.009274703694592486,863.929688821403,2.2699041248193584e-183,7.994261615197059,8.031062208853713,FALSE,other
A_4_Mu_0.9_Lag_8,FALSE,C,-0.001606415137174781,0.0025540675371255417,-0.628963452933085,0.5309148696927111,-0.0066804675458247784,0.003464931035507463,FALSE,other
A_4_Mu_1_Lag_0,FALSE,A,4.0016756152338475,0.02124035535550609,188.39965472595082,6.55015298574802e-122,3.970367465301565,4.016525585971931,FALSE,other
A_4_Mu_1_Lag_0,FALSE,Mu,1.0004480773722095,0.00404617839112945,247.25753060357394,7.206238948300066e-133,0.9925659357543508,1.0083841925027577,FALSE,Mu_a
A_4_Mu_1_Lag_0,FALSE,Lag,0,0.025017212287589904,0,1,NA,0.035982869386567314,FALSE,other
A_4_Mu_1_Lag_0,FALSE,C,-0.0014262967003127193,0.021067082109414707,-0.06770262217164469,0.9461677067646914,-0.016219333064631466,0.029632181496172496,FALSE,other
A_4_Mu_1_Lag_2,FALSE,A,3.99933844107016,0.005548136613920279,720.8435407008213,4.657985873494711e-176,3.9883568316184737,4.010368517025375,FALSE,other
A_4_Mu_1_Lag_2,FALSE,Mu,0.9983842657405667,0.0036794473539521434,271.3408209708963,1.284861682235983e-136,0.9911080161484492,1.0057433791751276,FALSE,Mu_a
A_4_Mu_1_Lag_2,FALSE,Lag,1.9965938047015321,0.01069197263461324,186.73764635703773,1.4900554930605374e-121,1.9753282532102434,2.0177279453607024,FALSE,other
A_4_Mu_1_Lag_2,FALSE,C,0.0010611262785143593,0.005372899131005254,0.1974960356860125,0.8438704009524874,-0.009620030067663122,0.011694399196567135,FALSE,other
A_4_Mu_1_Lag_4,FALSE,A,4.0059567709656525,0.0037355973864500415,1072.3738017100754,4.238148533494416e-192,NA,4.013392142351054,FALSE,other
A_4_Mu_1_Lag_4,FALSE,Mu,1.000145519901228,0.003537636713404196,282.7157226494317,2.832730530481556e-138,0.9931279268468568,1.0072390473843802,FALSE,Mu_a
A_4_Mu_1_Lag_4,FALSE,Lag,3.9903055362140023,0.009012968626264783,442.72932722586125,2.24206677095525e-156,3.972252522219112,4.0082887520745265,FALSE,other
A_4_Mu_1_Lag_4,FALSE,C,-0.005161517071775893,0.0035242746977445388,-1.4645615096573361,0.14641292701913516,-0.01217566106814693,0.0018427267978155526,FALSE,other
A_4_Mu_1_Lag_6,FALSE,A,4.000612088593967,0.0031657476506370776,1263.7179365161594,9.91655257835408e-199,3.9943233893193075,4.006905225353356,FALSE,other
A_4_Mu_1_Lag_6,FALSE,Mu,1.007127892391171,0.003667182659034613,274.63259565486106,4.1919973812010617e-137,0.999873782028663,1.0144626196286501,FALSE,Mu_a
A_4_Mu_1_Lag_6,FALSE,Lag,6.004733430031817,0.00876577631463215,685.0201527511601,5.32864828152409e-174,5.987239907785152,6.022167522471414,FALSE,other
A_4_Mu_1_Lag_6,FALSE,C,-3.8545035540724245e-4,0.002905260009745358,-0.13267327334362292,0.8947384211130074,-0.0061603144669130265,0.005385161597800448,FALSE,other
A_4_Mu_1_Lag_8,FALSE,A,4.004315718735132,0.003352976982294668,1194.256846939256,1.9036869822291144e-196,3.997664985229956,4.010969913865352,FALSE,other
A_4_Mu_1_Lag_8,FALSE,Mu,0.9969665226677691,0.004304471093606762,231.611852185166,3.116188691646137e-130,0.9885217075522188,1.0055204734979972,FALSE,Mu_a
A_4_Mu_1_Lag_8,FALSE,Lag,7.987054967825785,0.01026294555767232,778.2419699045236,3.751957662524066e-179,7.966765945684478,8.007264439260515,FALSE,other
A_4_Mu_1_Lag_8,FALSE,C,-0.0024976832197023333,0.0029881234341888542,-0.8358701622312151,0.40537038759910504,-0.008429064616747825,0.0034305391114882256,FALSE,other
A_4_Mu_1_Lag_10,FALSE,A,3.9999772904299595,0.002209808110660336,1810.1016423705153,3.04821492034221e-213,3.995590793145966,4.004365017240096,FALSE,other
A_4_Mu_1_Lag_10,FALSE,Mu,0.997800361884154,0.0030982157198269607,322.0564518793037,1.5682060175882788e-143,0.9916880941114982,1.003969868345525,FALSE,Mu_a
A_4_Mu_1_Lag_10,FALSE,Lag,9.993927211197455,0.0072514306741916145,1378.2007524069136,3.1185235822584765e-202,9.979539671771448,10.008275698792369,FALSE,other
A_4_Mu_1_Lag_10,FALSE,C,-4.1318572688313826e-4,0.0019089250806617135,-0.21644942018358873,0.8291115287110274,-0.004203706787786424,0.003376283907450437,FALSE,other
A_5_Mu_0.1_Lag_0,FALSE,A,4.938427202631103,0.029299070336700542,168.5523515210358,1.9922580106371817e-117,4.881530183758169,4.997932376211777,FALSE,other
A_5_Mu_0.1_Lag_0,FALSE,Mu,0.10029290639150097,2.2691180406101584e-4,441.990696810698,2.6185267667694566e-156,0.0998436940674733,0.10074460537948705,FALSE,Mu_a
A_5_Mu_0.1_Lag_0,FALSE,Lag,0.3539414676901509,0.17457771459322532,2.027414945343121,0.045481962906384184,NA,0.6928824521604946,FALSE,other
A_5_Mu_0.1_Lag_0,FALSE,C,0.028178879082122025,0.013606470898532827,2.070991022746429,0.04113014654501553,4.5076257232873275e-4,0.05453916468723024,FALSE,other
A_5_Mu_0.1_Lag_2,FALSE,A,5.029508486453878,0.030777914073499796,163.41290947927993,3.514686881287245e-116,4.969694087334668,5.09202989893641,FALSE,other
A_5_Mu_0.1_Lag_2,FALSE,Mu,0.09988754368619829,2.3519937461588246e-4,424.69306667728324,1.0707714075326787e-154,0.09942149781536642,NA,FALSE,Mu_a
A_5_Mu_0.1_Lag_2,FALSE,Lag,1.8317462254792944,0.16233201875444497,11.283949029489523,4.112325811117231e-19,1.5024079130236638,2.1473118918205207,FALSE,other
A_5_Mu_0.1_Lag_2,FALSE,C,-0.012951309879755441,0.012157756626781632,-1.0652713553441049,0.28951106019706213,-0.037665955541151076,0.010635315383035342,FALSE,other
A_5_Mu_0.1_Lag_4,FALSE,A,5.053281595676522,0.02880255324609698,175.44561249483286,4.8467777913906325e-119,4.9971875381857265,5.111667825420839,FALSE,other
A_5_Mu_0.1_Lag_4,FALSE,Mu,0.09952146831696909,2.1636243054322645e-4,459.9757363933198,6.42479210035274e-158,0.0990928101506737,0.09995225896803918,FALSE,Mu_a
A_5_Mu_0.1_Lag_4,FALSE,Lag,3.728131753642841,0.1304264503862079,28.58416941198207,7.537686816700671e-48,3.4644970673745092,3.982466445811781,FALSE,other
A_5_Mu_0.1_Lag_4,FALSE,C,-0.019041125597600166,0.00934744006299901,-2.037041742901645,0.04448802590976762,-0.03797007634379212,-8.459632300481626e-4,FALSE,other
A_5_Mu_0.1_Lag_6,FALSE,A,4.969050000761881,0.026985312063131855,184.13906013526326,5.466205300767433e-121,4.916396891570389,5.0236967659587215,FALSE,other
A_5_Mu_0.1_Lag_6,FALSE,Mu,0.10021193836615158,2.0951012024641647e-4,478.3155021260394,1.695988271658606e-159,0.09979685015790425,0.10062959331520895,FALSE,Mu_a
A_5_Mu_0.1_Lag_6,FALSE,Lag,6.060122757974338,0.10365278635288734,58.46560397655463,3.916107902948608e-75,5.850992578196662,6.2631675693108315,FALSE,other
A_5_Mu_0.1_Lag_6,FALSE,C,0.0031127976514241547,0.00710033073087526,0.4384017828758857,0.662111747329788,-0.011238984833218873,0.016995514906278583,FALSE,other
A_5_Mu_0.1_Lag_8,FALSE,A,4.980493127673532,0.025181429193004798,197.78437075593285,7.205867785422313e-124,4.93132078004668,5.031334963185117,FALSE,other
A_5_Mu_0.1_Lag_8,FALSE,Mu,0.09985926520538345,1.7696339651972787e-4,564.2933350584235,3.5908353034482017e-166,0.09950896422625763,0.10021202950918663,FALSE,Mu_a
A_5_Mu_0.1_Lag_8,FALSE,Lag,7.978822927370852,0.0792205377907643,100.71659635086498,9.55492532073255e-97,7.819572570114716,8.134522952804389,FALSE,other
A_5_Mu_0.1_Lag_8,FALSE,C,0.0026092501906199352,0.005257472246243198,0.4962936689745557,0.6208582115152793,-0.007979411922894386,0.012920726718247963,FALSE,other
A_5_Mu_0.1_Lag_10,FALSE,A,5.041334305991331,0.03086121780935635,163.35500229232446,3.632055122426154e-116,4.981152012905028,5.103903312553737,FALSE,other
A_5_Mu_0.1_Lag_10,FALSE,Mu,0.09968665297475116,1.836764314466088e-4,542.7296914995223,1.3440246172455259e-164,0.0993234266816126,0.10005328709015916,FALSE,Mu_a
A_5_Mu_0.1_Lag_10,FALSE,Lag,9.877856188883817,0.07648050733595374,129.15521265429948,1.0150404105283988e-106,9.724313171062004,10.028211640170802,FALSE,other
A_5_Mu_0.1_Lag_10,FALSE,C,-0.0086176316026089,0.004998176419609892,-1.7241551476251225,0.08800237714020652,-0.018683562144496964,0.0011813001342548387,FALSE,other
A_5_Mu_0.2_Lag_0,FALSE,A,4.974084645099924,0.011369117314588879,437.50842809205307,6.753746127831244e-156,4.951755104698534,4.996863048380055,FALSE,other
A_5_Mu_0.2_Lag_0,FALSE,Mu,0.20050445632110472,2.699296885005434e-4,742.8025328925651,2.8602008635699827e-177,0.19996925513703306,0.2010414729922567,FALSE,Mu_a
A_5_Mu_0.2_Lag_0,FALSE,Lag,0.14106255338007317,0.05817438252346611,2.4248225294556764,0.017247987757454245,0.024571743518684044,0.25550177853050204,FALSE,other
A_5_Mu_0.2_Lag_0,FALSE,C,0.020816899516123796,0.009804595568910784,2.123177786356811,0.036394405149652365,0.0011563416510489252,0.04005811244496359,FALSE,other
A_5_Mu_0.2_Lag_4,FALSE,A,4.98978721276203,0.006672008921766296,747.868786038894,1.520208248691779e-177,4.976605569776945,5.003117269245045,FALSE,other
A_5_Mu_0.2_Lag_4,FALSE,Mu,0.20003525867230113,2.810348501138366e-4,711.7809716171301,1.5104551313450508e-175,0.19947782503249883,0.2005949643500162,FALSE,Mu_a
A_5_Mu_0.2_Lag_4,FALSE,Lag,4.020766679376864,0.036458389690635966,110.28371558630755,2.21420449249461e-100,3.9479539837763205,4.092803220575925,FALSE,other
A_5_Mu_0.2_Lag_4,FALSE,C,0.006270908965930093,0.004857183051310259,1.291058809125687,0.19988332063753195,-0.003432530949617074,0.015860157262748295,FALSE,other
A_5_Mu_0.2_Lag_8,FALSE,A,4.991377346619236,0.005497773413156058,907.8906989282195,2.2470468511322856e-185,4.980497407209673,5.002335500957054,FALSE,other
A_5_Mu_0.2_Lag_8,FALSE,Mu,0.2004262924944663,3.0598163216128326e-4,655.0272023806363,3.424043732820464e-172,0.19981965605652446,0.20103537638660024,FALSE,Mu_a
